studentID,status,test_type,total_questions,total_points,total_points_possible,score,completed_at
1756,Passed,Practice Exam,85,59,85,69,9/18/2023 10:11
1756,Passed,Mastery Exam,85,68,85,80,9/20/2023 10:07
1757,Passed,Mastery Exam,85,60,85,70,9/20/2023 10:37
1757,Passed,Practice Exam,85,57,85,67,9/18/2023 12:08
1758,Failed,Practice Exam,85,54,85,63,9/18/2023 14:53
1758,Failed,Mastery Exam,85,55,85,64,9/20/2023 14:04
1759,Failed,Practice Exam,85,42,85,49,9/19/2023 11:47
1759,Failed,Mastery Exam,85,56,85,65,9/21/2023 12:49
1760,Passed,Practice Exam,85,66,85,77,9/18/2023 11:15
1760,Passed,Mastery Exam,85,68,85,80,9/20/2023 10:27
1761,Passed,Practice Exam,85,58,85,68,9/19/2023 10:27
1761,Passed,Mastery Exam,85,64,85,75,9/20/2023 11:29
1762,Passed,Mastery Exam,85,62,85,72,9/20/2023 15:46
1762,Passed,Practice Exam,85,62,85,72,9/18/2023 10:40
1763,Passed,Practice Exam,85,59,85,69,9/4/2023 13:49
1763,Passed,Mastery Exam,85,56,85,65,9/10/2023 18:44
1764,Passed,Practice Exam,85,69,85,81,10/19/2023 18:26
1764,Passed,Mastery Exam,85,59,85,69,10/19/2023 15:12
1765,Failed,Practice Exam,85,31,85,36,10/24/2023 10:16
1766,Passed,Mastery Exam,85,62,85,72,10/23/2023 12:40
1766,Passed,Practice Exam,85,47,85,55,9/13/2023 15:46
1767,Passed,Mastery Exam,85,58,85,68,10/3/2023 16:20
1767,Passed,Practice Exam,85,47,85,55,9/13/2023 11:05
1768,Passed,Practice Exam,85,71,85,83,9/14/2023 10:11
1768,Passed,Mastery Exam,85,64,85,75,10/5/2023 12:54
1769,Passed,Practice Exam,85,66,85,77,9/11/2023 15:26
1769,Passed,Mastery Exam,85,64,85,75,9/12/2023 15:39
1770,Failed,Mastery Exam,85,35,85,41,12/30/2023 20:20
1770,Failed,Practice Exam,85,30,85,35,11/17/2023 9:27
1771,Passed,Practice Exam,85,56,85,65,10/19/2023 14:50
1772,Failed,Mastery Exam,85,52,85,61,9/23/2023 23:13
1772,Failed,Practice Exam,85,54,85,63,9/20/2023 13:13
1773,Passed,Practice Exam,85,67,85,78,9/10/2023 17:53
1774,Passed,Mastery Exam,85,65,85,76,9/23/2023 18:24
1774,Passed,Practice Exam,85,60,85,70,9/20/2023 15:51
1775,Failed,Practice Exam,85,73,85,85,11/21/2023 21:57
1775,Failed,Mastery Exam,85,65,85,76,11/23/2023 21:41
1776,Failed,Practice Exam,85,43,85,50,10/26/2023 21:09
1777,Passed,Mastery Exam,85,63,85,74,10/13/2023 12:26
1777,Passed,Practice Exam,85,60,85,70,10/3/2023 15:58
1778,Failed,Practice Exam,85,39,85,45,9/22/2023 9:00
1778,Failed,Mastery Exam,85,39,85,45,9/29/2023 9:56
1779,Passed,Practice Exam,85,68,85,80,9/28/2023 13:18
1779,Passed,Mastery Exam,85,62,85,72,10/2/2023 11:05
1780,Passed,Practice Exam,85,60,85,70,9/11/2023 13:18
1780,Passed,Mastery Exam,85,67,85,78,9/14/2023 10:44
1781,Failed,Practice Exam,85,58,85,68,10/10/2023 9:04
1782,Passed,Practice Exam,85,73,85,85,9/20/2023 11:01
1782,Passed,Mastery Exam,85,73,85,85,9/24/2023 16:41
1783,Passed,Practice Exam,85,58,85,68,10/10/2023 11:03
1783,Passed,Mastery Exam,85,58,85,68,10/13/2023 12:36
1784,Passed,Mastery Exam,85,72,85,84,9/25/2023 16:58
1784,Passed,Practice Exam,85,57,85,67,9/25/2023 15:23
1785,Failed,Practice Exam,85,61,85,71,10/3/2023 19:11
1785,Failed,Mastery Exam,85,61,85,71,10/10/2023 15:51
1786,Passed,Practice Exam,85,59,85,69,9/27/2023 3:37
1786,Passed,Mastery Exam,85,53,85,62,10/3/2023 3:21
1787,Passed,Practice Exam,85,79,85,92,9/20/2023 11:17
1787,Passed,Mastery Exam,85,75,85,88,9/22/2023 7:53
1788,Passed,Practice Exam,85,59,85,69,10/3/2023 16:23
1788,Passed,Mastery Exam,85,56,85,65,10/9/2023 19:20
1789,Passed,Practice Exam,85,67,85,78,9/26/2023 11:28
1790,Failed,Practice Exam,85,53,85,62,9/28/2023 11:47
1790,Failed,Mastery Exam,85,64,85,75,10/6/2023 13:46
1791,Passed,Practice Exam,85,61,85,71,10/23/2023 20:26
1792,Passed,Practice Exam,85,68,85,80,9/26/2023 9:22
1792,Passed,Mastery Exam,85,69,85,81,9/28/2023 11:37
1793,Passed,Mastery Exam,85,68,85,80,9/21/2023 11:02
1793,Passed,Practice Exam,85,62,85,72,9/19/2023 1:29
1794,Passed,Practice Exam,85,67,85,78,11/7/2023 14:04
1795,Passed,Practice Exam,85,58,85,68,9/26/2023 14:17
1796,Failed,Mastery Exam,85,47,85,55,10/20/2023 14:11
1797,Passed,Practice Exam,85,63,85,74,10/24/2023 18:32
1797,Passed,Mastery Exam,85,70,85,82,11/1/2023 9:52
1798,Passed,Mastery Exam,85,46,85,54,10/29/2023 19:19
1798,Passed,Practice Exam,85,56,85,65,10/14/2023 14:50
1799,Failed,Mastery Exam,85,55,85,64,10/13/2023 13:22
1800,Passed,Practice Exam,85,69,85,81,9/20/2023 14:57
1800,Passed,Mastery Exam,85,68,85,80,9/22/2023 8:37
1801,Passed,Mastery Exam,85,61,85,71,10/19/2023 19:35
1801,Passed,Practice Exam,85,61,85,71,10/14/2023 15:00
1802,Passed,Practice Exam,85,65,85,76,10/13/2023 13:12
1802,Passed,Mastery Exam,85,56,85,65,10/17/2023 16:37
1803,Passed,Mastery Exam,85,60,85,70,10/18/2023 14:09
1803,Passed,Practice Exam,85,63,85,74,10/13/2023 16:48
1804,Failed,Practice Exam,85,52,85,61,10/20/2023 9:38
1804,Failed,Mastery Exam,85,50,85,58,10/26/2023 11:16
1805,Passed,Practice Exam,85,48,85,56,10/18/2023 13:01
1805,Passed,Mastery Exam,85,43,85,50,10/18/2023 14:29
1806,Passed,Practice Exam,85,72,85,84,10/10/2023 10:48
1806,Passed,Mastery Exam,85,66,85,77,10/10/2023 11:27
1807,Passed,Mastery Exam,85,55,85,64,10/18/2023 9:43
1807,Passed,Practice Exam,85,58,85,68,10/16/2023 9:28
1808,Passed,Mastery Exam,85,74,85,87,10/11/2023 16:30
1808,Passed,Practice Exam,85,71,85,83,10/9/2023 14:55
1809,Passed,Mastery Exam,85,64,85,75,10/17/2023 11:36
1809,Passed,Practice Exam,85,66,85,77,10/11/2023 15:57
1810,Passed,Mastery Exam,85,76,85,89,10/17/2023 10:16
1810,Passed,Practice Exam,85,69,85,81,10/16/2023 10:30
1811,Passed,Practice Exam,85,80,85,94,10/15/2023 23:18
1811,Passed,Mastery Exam,85,83,85,97,10/17/2023 22:14
1812,Failed,Mastery Exam,85,54,85,63,10/23/2023 16:20
1812,Failed,Practice Exam,85,43,85,50,10/17/2023 15:05
1813,Passed,Practice Exam,85,55,85,64,10/16/2023 16:26
1813,Passed,Mastery Exam,85,64,85,75,10/18/2023 10:46
1814,Passed,Practice Exam,85,76,85,89,10/10/2023 7:43
1814,Passed,Mastery Exam,85,76,85,89,10/16/2023 8:39
1815,Passed,Mastery Exam,85,67,85,78,10/17/2023 12:53
1815,Passed,Practice Exam,85,62,85,72,10/12/2023 13:05
1816,Passed,Practice Exam,85,73,85,85,10/9/2023 17:03
1816,Passed,Mastery Exam,85,80,85,94,10/17/2023 12:44
1817,Passed,Practice Exam,85,64,85,75,10/15/2023 0:34
1817,Passed,Mastery Exam,85,59,85,69,10/18/2023 10:45
1818,Passed,Mastery Exam,85,59,85,69,10/18/2023 10:46
1818,Passed,Practice Exam,85,51,85,60,10/16/2023 9:34
1819,Passed,Mastery Exam,85,77,85,90,10/19/2023 22:01
1819,Passed,Practice Exam,85,73,85,85,10/17/2023 19:41
1820,Failed,Practice Exam,85,68,85,80,1/9/2024 16:10
1820,Failed,Mastery Exam,85,64,85,75,2/1/2024 20:53
1821,Passed,Mastery Exam,85,64,85,75,10/24/2023 16:13
1821,Passed,Practice Exam,85,56,85,65,10/2/2023 13:41
1822,Failed,Mastery Exam,85,73,85,85,10/20/2023 11:07
1822,Failed,Practice Exam,85,67,85,78,10/18/2023 13:46
1823,Passed,Practice Exam,85,61,85,71,9/29/2023 10:47
1823,Passed,Mastery Exam,85,62,85,72,9/28/2023 23:13
1824,Failed,Mastery Exam,85,52,85,61,10/23/2023 13:09
1824,Failed,Practice Exam,85,35,85,41,10/20/2023 12:23
1825,Passed,Mastery Exam,85,75,85,88,10/11/2023 19:54
1825,Passed,Practice Exam,85,59,85,69,10/11/2023 14:29
1826,Passed,Mastery Exam,85,71,85,83,10/16/2023 15:19
1826,Passed,Practice Exam,85,68,85,80,10/14/2023 21:10
1827,Failed,Mastery Exam,85,67,85,78,11/10/2023 23:12
1827,Failed,Practice Exam,85,60,85,70,11/6/2023 4:11
1828,Passed,Mastery Exam,85,72,85,84,10/30/2023 13:54
1828,Passed,Practice Exam,85,59,85,69,10/26/2023 9:04
1829,Failed,Mastery Exam,85,74,85,87,10/22/2023 23:28
1829,Failed,Practice Exam,85,61,85,71,10/20/2023 13:40
1830,Passed,Practice Exam,85,61,85,71,10/30/2023 12:16
1830,Passed,Mastery Exam,85,44,85,51,11/22/2023 17:22
1831,Failed,Practice Exam,85,80,85,94,10/25/2023 12:42
1831,Failed,Mastery Exam,85,29,85,34,11/1/2023 9:39
1832,Passed,Mastery Exam,85,74,85,87,11/4/2023 20:02
1832,Passed,Practice Exam,85,69,85,81,11/3/2023 19:35
1833,Passed,Practice Exam,85,67,85,78,10/27/2023 14:25
1833,Passed,Mastery Exam,85,67,85,78,10/31/2023 16:57
1834,Passed,Practice Exam,85,66,85,77,10/26/2023 14:03
1834,Passed,Mastery Exam,85,72,85,84,11/2/2023 18:27
1835,Failed,Mastery Exam,85,58,85,68,11/7/2023 15:53
1836,Passed,Practice Exam,85,52,85,61,10/19/2023 16:41
1837,Passed,Practice Exam,85,68,85,80,11/2/2023 0:56
1837,Passed,Mastery Exam,85,63,85,74,11/3/2023 14:08
1838,Passed,Practice Exam,85,66,85,77,10/17/2023 20:36
1838,Passed,Mastery Exam,85,66,85,77,10/18/2023 14:17
1839,Passed,Practice Exam,85,67,85,78,11/6/2023 13:48
1839,Passed,Mastery Exam,85,69,85,81,11/7/2023 15:23
1840,Passed,Mastery Exam,85,70,85,82,12/10/2023 19:47
1840,Passed,Practice Exam,85,62,85,72,12/10/2023 11:53
1841,Passed,Practice Exam,85,68,85,80,10/16/2023 14:44
1842,Passed,Practice Exam,85,59,85,69,10/27/2023 18:07
1842,Passed,Mastery Exam,85,73,85,85,11/5/2023 0:45
1843,Passed,Mastery Exam,85,69,85,81,10/31/2023 13:33
1843,Passed,Practice Exam,85,62,85,72,10/27/2023 21:38
1844,Passed,Mastery Exam,85,76,85,89,10/30/2023 14:09
1844,Passed,Practice Exam,85,64,85,75,10/27/2023 11:41
1845,Passed,Mastery Exam,85,70,85,82,11/21/2023 17:09
1845,Passed,Practice Exam,85,55,85,64,11/15/2023 12:45
1846,Passed,Practice Exam,85,65,85,76,11/13/2023 4:23
1847,Passed,Practice Exam,85,75,85,88,11/30/2023 13:36
1847,Passed,Mastery Exam,85,72,85,84,12/3/2023 22:56
1848,Passed,Practice Exam,85,62,85,72,12/14/2023 0:00
1849,Passed,Mastery Exam,85,76,85,89,11/20/2023 9:39
1849,Passed,Practice Exam,85,68,85,80,11/15/2023 9:31
1850,Passed,Mastery Exam,85,72,85,84,11/22/2023 21:11
1850,Passed,Practice Exam,85,70,85,82,11/19/2023 21:17
1851,Passed,Mastery Exam,85,52,85,61,12/18/2023 1:29
1851,Passed,Practice Exam,85,63,85,74,12/9/2023 19:19
1852,Passed,Practice Exam,85,69,85,81,11/9/2023 15:13
1852,Passed,Mastery Exam,85,70,85,82,11/16/2023 14:45
1853,Passed,Practice Exam,85,76,85,89,11/16/2023 19:54
1853,Passed,Mastery Exam,85,75,85,88,11/18/2023 5:47
1854,Passed,Mastery Exam,85,58,85,68,1/13/2024 0:48
1854,Passed,Practice Exam,85,52,85,61,1/11/2024 1:05
1855,Failed,Mastery Exam,85,51,85,60,1/16/2024 21:17
1855,Failed,Practice Exam,85,53,85,62,1/1/2024 13:31
1856,Passed,Practice Exam,85,64,85,75,11/17/2023 17:35
1856,Passed,Mastery Exam,85,67,85,78,11/19/2023 17:38
1857,Passed,Mastery Exam,85,66,85,77,11/21/2023 18:26
1857,Passed,Practice Exam,85,73,85,85,11/20/2023 13:01
1858,Passed,Mastery Exam,85,73,85,85,11/4/2023 12:21
1858,Passed,Practice Exam,85,68,85,80,10/26/2023 15:25
1859,Passed,Practice Exam,85,64,85,75,10/29/2023 10:44
1860,Passed,Mastery Exam,85,58,85,68,11/3/2023 8:43
1860,Passed,Practice Exam,85,55,85,64,10/29/2023 15:48
1861,Passed,Practice Exam,85,55,85,64,11/7/2023 11:58
1861,Passed,Mastery Exam,85,70,85,82,11/11/2023 9:52
1862,Passed,Mastery Exam,85,79,85,92,11/11/2023 11:57
1862,Passed,Practice Exam,85,75,85,88,11/11/2023 10:58
1863,Passed,Practice Exam,85,76,85,89,11/5/2023 9:42
1863,Passed,Mastery Exam,85,75,85,88,11/6/2023 21:19
1864,Passed,Practice Exam,85,79,85,92,11/1/2023 1:09
1864,Passed,Mastery Exam,85,71,85,83,11/2/2023 1:32
1865,Passed,Mastery Exam,85,59,85,69,10/28/2023 10:10
1865,Passed,Practice Exam,85,69,85,81,10/25/2023 20:10
1866,Passed,Mastery Exam,85,71,85,83,11/5/2023 21:45
1866,Passed,Practice Exam,85,69,85,81,11/2/2023 16:46
1867,Passed,Practice Exam,85,57,85,67,12/4/2023 16:26
1867,Passed,Mastery Exam,85,66,85,77,12/6/2023 20:40
1868,Passed,Practice Exam,85,58,85,68,11/21/2023 11:16
1868,Passed,Mastery Exam,85,62,85,72,11/21/2023 19:36
1869,Passed,Mastery Exam,85,58,85,68,11/8/2023 23:40
1869,Passed,Practice Exam,85,65,85,76,11/5/2023 20:31
1870,Passed,Practice Exam,85,73,85,85,11/10/2023 16:45
1870,Passed,Mastery Exam,85,68,85,80,11/15/2023 12:31
1871,Failed,Practice Exam,85,40,85,47,11/13/2023 11:06
1871,Failed,Mastery Exam,85,38,85,44,11/14/2023 10:14
1872,Failed,Mastery Exam,85,62,85,72,11/14/2023 9:45
1872,Failed,Practice Exam,85,67,85,78,11/13/2023 10:25
1873,Failed,Mastery Exam,85,54,85,63,11/16/2023 10:07
1873,Failed,Practice Exam,85,46,85,54,11/13/2023 10:48
1874,Failed,Practice Exam,85,39,85,45,11/13/2023 10:39
1875,Passed,Practice Exam,85,57,85,67,11/13/2023 10:11
1875,Passed,Mastery Exam,85,63,85,74,11/14/2023 10:52
1876,Failed,Practice Exam,85,44,85,51,1/2/2024 14:49
1877,Failed,Mastery Exam,85,56,85,65,11/14/2023 9:13
1877,Failed,Practice Exam,85,52,85,61,11/12/2023 20:52
1878,Passed,Practice Exam,85,61,85,71,10/26/2023 12:30
1878,Passed,Mastery Exam,85,62,85,72,11/2/2023 10:32
1879,Passed,Practice Exam,85,67,85,78,11/1/2023 18:47
1879,Passed,Mastery Exam,85,75,85,88,11/3/2023 12:15
1880,Passed,Mastery Exam,85,68,85,80,11/20/2023 11:17
1880,Passed,Practice Exam,85,68,85,80,11/15/2023 8:39
1881,Passed,Mastery Exam,85,70,85,82,11/20/2023 10:15
1881,Passed,Practice Exam,85,72,85,84,11/13/2023 9:44
1882,Passed,Mastery Exam,85,59,85,69,12/2/2023 19:08
1882,Passed,Practice Exam,85,49,85,57,11/29/2023 15:36
1883,Passed,Mastery Exam,85,74,85,87,11/6/2023 14:18
1883,Passed,Practice Exam,85,72,85,84,11/2/2023 5:36
1884,Failed,Practice Exam,85,74,85,87,11/20/2023 10:39
1885,Passed,Practice Exam,85,69,85,81,11/1/2023 10:56
1885,Passed,Mastery Exam,85,72,85,84,11/2/2023 17:04
1886,Passed,Practice Exam,85,59,85,69,11/3/2023 11:43
1886,Passed,Mastery Exam,85,66,85,77,11/5/2023 12:36
1887,Passed,Practice Exam,85,57,85,67,11/5/2023 13:32
1887,Passed,Mastery Exam,85,55,85,64,11/5/2023 19:15
1888,Passed,Practice Exam,85,46,85,54,11/5/2023 21:16
1888,Passed,Mastery Exam,85,53,85,62,11/5/2023 22:48
1889,Passed,Mastery Exam,85,79,85,92,11/8/2023 18:52
1889,Passed,Practice Exam,85,79,85,92,11/8/2023 18:07
1890,Passed,Mastery Exam,85,64,85,75,11/16/2023 19:49
1890,Passed,Practice Exam,85,58,85,68,11/15/2023 17:58
1891,Failed,Mastery Exam,85,55,85,64,1/19/2024 19:53
1891,Failed,Practice Exam,85,59,85,69,1/16/2024 13:36
1892,Passed,Practice Exam,85,50,85,58,11/4/2023 13:28
1892,Passed,Mastery Exam,85,68,85,80,11/12/2023 18:21
1893,Passed,Practice Exam,85,65,85,76,12/19/2023 18:55
1893,Passed,Mastery Exam,85,67,85,78,12/22/2023 9:52
1894,Passed,Practice Exam,85,49,85,57,11/20/2023 23:07
1894,Passed,Mastery Exam,85,62,85,72,1/11/2024 15:36
1895,Failed,Practice Exam,85,27,85,31,1/3/2024 14:46
1895,Failed,Mastery Exam,85,38,85,44,1/30/2024 21:03
1896,Passed,Practice Exam,85,71,85,83,2/1/2024 19:14
1896,Passed,Mastery Exam,85,69,85,81,2/1/2024 21:19
1897,Passed,Mastery Exam,85,68,85,80,12/29/2023 22:06
1897,Passed,Practice Exam,85,66,85,77,12/27/2023 16:41
1898,Failed,Practice Exam,85,56,85,65,11/27/2023 19:54
1898,Failed,Mastery Exam,85,60,85,70,11/30/2023 12:05
1899,Passed,Practice Exam,85,69,85,81,11/22/2023 14:15
1899,Passed,Mastery Exam,85,71,85,83,11/27/2023 21:45
1900,Passed,Mastery Exam,85,56,85,65,12/28/2023 20:51
1900,Passed,Practice Exam,85,61,85,71,12/25/2023 10:49
1901,Passed,Mastery Exam,85,69,85,81,11/30/2023 19:30
1901,Passed,Practice Exam,85,69,85,81,11/24/2023 23:04
1902,Failed,Practice Exam,85,51,85,60,12/18/2023 4:54
1902,Failed,Mastery Exam,85,60,85,70,12/21/2023 10:39
1903,Passed,Practice Exam,85,52,85,61,11/27/2023 10:01
1903,Passed,Mastery Exam,85,62,85,72,12/7/2023 16:35
1904,Failed,Practice Exam,85,62,85,72,1/31/2024 17:36
1905,Passed,Mastery Exam,85,50,85,58,1/29/2024 14:49
1905,Passed,Practice Exam,85,43,85,50,12/15/2023 12:22
1906,Failed,Practice Exam,85,46,85,54,1/17/2024 10:02
1906,Failed,Mastery Exam,85,51,85,60,1/18/2024 9:47
1907,Failed,Mastery Exam,85,63,85,74,12/8/2023 11:26
1907,Failed,Practice Exam,85,64,85,75,12/7/2023 1:27
1908,Passed,Practice Exam,85,56,85,65,12/27/2023 17:00
1909,Passed,Practice Exam,85,55,85,64,12/5/2023 14:49
1909,Passed,Mastery Exam,85,56,85,65,12/11/2023 14:47
1910,Passed,Mastery Exam,85,66,85,77,11/13/2023 22:57
1910,Passed,Practice Exam,85,69,85,81,11/13/2023 17:43
1911,Passed,Practice Exam,85,60,85,70,12/13/2023 14:24
1911,Passed,Mastery Exam,85,58,85,68,12/27/2023 12:11
1912,Passed,Mastery Exam,85,70,85,82,12/21/2023 21:12
1912,Passed,Practice Exam,85,59,85,69,12/18/2023 17:03
1913,Passed,Practice Exam,85,57,85,67,12/5/2023 13:41
1913,Passed,Mastery Exam,85,48,85,56,12/7/2023 19:48
1914,Passed,Mastery Exam,85,62,85,72,12/4/2023 21:09
1914,Passed,Practice Exam,85,56,85,65,11/29/2023 15:59
1915,Passed,Mastery Exam,85,72,85,84,12/25/2023 2:03
1915,Passed,Practice Exam,85,66,85,77,12/22/2023 23:15
1916,Passed,Practice Exam,85,56,85,65,12/20/2023 20:08
1916,Passed,Mastery Exam,85,60,85,70,12/30/2023 10:14
1917,Passed,Practice Exam,85,63,85,74,12/7/2023 21:38
1917,Passed,Mastery Exam,85,60,85,70,12/10/2023 20:19
1918,Passed,Mastery Exam,85,74,85,87,12/6/2023 13:34
1918,Passed,Practice Exam,85,70,85,82,12/4/2023 15:34
1919,Passed,Practice Exam,85,49,85,57,2/14/2024 23:32
1920,Passed,Mastery Exam,85,70,85,82,1/26/2024 12:32
1920,Passed,Practice Exam,85,77,85,90,1/19/2024 14:58
1921,Passed,Practice Exam,85,62,85,72,12/13/2023 11:33
1921,Passed,Mastery Exam,85,63,85,74,12/15/2023 13:19
1922,Passed,Practice Exam,85,59,85,69,1/2/2024 10:55
1922,Passed,Mastery Exam,85,62,85,72,1/3/2024 22:49
1923,Passed,Practice Exam,85,62,85,72,12/20/2023 8:10
1923,Passed,Mastery Exam,85,62,85,72,12/27/2023 8:59
1924,Passed,Mastery Exam,85,66,85,77,12/29/2023 9:24
1924,Passed,Practice Exam,85,74,85,87,12/26/2023 9:36
1925,Failed,Mastery Exam,85,50,85,58,1/1/2024 10:54
1925,Failed,Practice Exam,85,49,85,57,12/27/2023 13:05
1926,Passed,Practice Exam,85,61,85,71,1/2/2024 12:31
1926,Passed,Mastery Exam,85,62,85,72,1/2/2024 14:29
1927,Passed,Practice Exam,85,56,85,65,1/1/2024 22:38
1927,Passed,Mastery Exam,85,55,85,64,1/2/2024 14:45
1928,Passed,Mastery Exam,85,61,85,71,1/2/2024 15:21
1928,Passed,Practice Exam,85,59,85,69,12/27/2023 10:50
1929,Failed,Mastery Exam,85,46,85,54,1/2/2024 15:51
1929,Failed,Practice Exam,85,35,85,41,12/27/2023 10:38
1930,Failed,Mastery Exam,85,42,85,49,1/3/2024 14:07
1930,Failed,Practice Exam,85,38,85,44,1/3/2024 9:18
1931,Passed,Mastery Exam,85,69,85,81,12/28/2023 12:47
1931,Passed,Practice Exam,85,73,85,85,12/22/2023 16:36
1932,Passed,Mastery Exam,85,49,85,57,1/2/2024 15:17
1932,Passed,Practice Exam,85,60,85,70,12/26/2023 16:28
1933,Failed,Mastery Exam,85,64,85,75,1/4/2024 23:43
1933,Failed,Practice Exam,85,57,85,67,1/2/2024 14:53
1934,Passed,Practice Exam,85,75,85,88,12/10/2023 6:00
1934,Passed,Mastery Exam,85,72,85,84,12/10/2023 8:30
1935,Passed,Mastery Exam,85,64,85,75,1/16/2024 20:58
1935,Passed,Practice Exam,85,54,85,63,12/28/2023 16:44
1936,Failed,Practice Exam,85,44,85,51,12/28/2023 14:26
1937,Passed,Mastery Exam,85,74,85,87,1/24/2024 21:03
1937,Passed,Practice Exam,85,75,85,88,1/23/2024 19:48
1938,Passed,Mastery Exam,85,65,85,76,1/16/2024 22:52
1938,Passed,Practice Exam,85,56,85,65,1/8/2024 16:17
1939,Passed,Practice Exam,85,72,85,84,1/16/2024 12:51
1940,Failed,Mastery Exam,85,65,85,76,1/5/2024 10:24
1940,Failed,Practice Exam,85,71,85,83,1/2/2024 14:42
1941,Passed,Practice Exam,85,72,85,84,12/26/2023 18:33
1941,Passed,Mastery Exam,85,75,85,88,12/27/2023 17:47
1942,Passed,Practice Exam,85,67,85,78,12/18/2023 15:35
1942,Passed,Mastery Exam,85,68,85,80,12/20/2023 13:29
1943,Passed,Practice Exam,85,53,85,62,1/10/2024 1:59
1943,Passed,Mastery Exam,85,59,85,69,1/28/2024 20:13
1944,Passed,Practice Exam,85,58,85,68,12/28/2023 9:01
1944,Passed,Mastery Exam,85,65,85,76,1/5/2024 10:56
1945,Passed,Practice Exam,85,50,85,58,1/17/2024 12:31
1945,Passed,Mastery Exam,85,68,85,80,1/21/2024 14:31
1946,Passed,Practice Exam,85,62,85,72,1/30/2024 13:40
1947,Passed,Practice Exam,85,59,85,69,12/25/2023 12:01
1947,Passed,Mastery Exam,85,70,85,82,12/26/2023 19:06
1948,Passed,Mastery Exam,85,69,85,81,2/6/2024 15:18
1948,Passed,Practice Exam,85,75,85,88,1/29/2024 9:32
1949,Passed,Practice Exam,85,76,85,89,1/23/2024 16:32
1949,Passed,Mastery Exam,85,72,85,84,1/24/2024 23:10
1950,Failed,Mastery Exam,85,33,85,38,2/1/2024 13:26
1950,Failed,Practice Exam,85,37,85,43,1/24/2024 19:15
1951,Failed,Mastery Exam,85,29,85,34,1/19/2024 11:22
1951,Failed,Practice Exam,85,48,85,56,1/18/2024 14:26
1952,Passed,Practice Exam,85,64,85,75,1/11/2024 22:04
1952,Passed,Mastery Exam,85,57,85,67,1/15/2024 21:09
1953,Passed,Practice Exam,85,62,85,72,12/28/2023 22:44
1953,Passed,Mastery Exam,85,70,85,82,1/2/2024 15:17
1954,Passed,Mastery Exam,85,67,85,78,1/12/2024 1:10
1954,Passed,Practice Exam,85,64,85,75,1/8/2024 20:48
1955,Passed,Mastery Exam,85,69,85,81,1/11/2024 12:53
1955,Passed,Practice Exam,85,58,85,68,1/8/2024 19:07
1956,Failed,Practice Exam,85,64,85,75,1/25/2024 13:05
1956,Failed,Mastery Exam,85,76,85,89,1/30/2024 15:07
1957,Passed,Mastery Exam,85,66,85,77,1/16/2024 16:03
1957,Passed,Practice Exam,85,72,85,84,1/7/2024 18:49
1958,Passed,Practice Exam,85,61,85,71,1/22/2024 11:59
1958,Passed,Mastery Exam,85,67,85,78,1/26/2024 16:08
1959,Passed,Mastery Exam,85,55,85,64,1/24/2024 19:46
1959,Passed,Practice Exam,85,54,85,63,1/20/2024 12:51
1960,Passed,Mastery Exam,85,71,85,83,2/3/2024 10:35
1960,Passed,Practice Exam,85,56,85,65,2/1/2024 21:58
1961,Passed,Practice Exam,85,62,85,72,2/11/2024 14:12
1961,Passed,Mastery Exam,85,63,85,74,2/15/2024 11:07
1962,Failed,Practice Exam,85,41,85,48,2/10/2024 15:31
1962,Failed,Mastery Exam,85,46,85,54,2/15/2024 20:26
1963,Passed,Mastery Exam,85,74,85,87,1/25/2024 2:22
1963,Passed,Practice Exam,85,77,85,90,1/24/2024 1:02
1964,Passed,Practice Exam,85,63,85,74,1/30/2024 0:03
1964,Passed,Mastery Exam,85,69,85,81,1/31/2024 10:37
1965,Failed,Practice Exam,85,56,85,65,1/31/2024 21:27
1965,Failed,Mastery Exam,85,56,85,65,2/5/2024 22:57
1966,Passed,Practice Exam,85,73,85,85,1/25/2024 17:30
1967,Passed,Mastery Exam,85,73,85,85,1/12/2024 12:05
1967,Passed,Practice Exam,85,73,85,85,1/9/2024 17:24
1968,Failed,Mastery Exam,85,65,85,76,2/7/2024 23:15
1968,Failed,Practice Exam,85,66,85,77,2/7/2024 22:08
1969,Passed,Mastery Exam,85,59,85,69,1/29/2024 18:51
1969,Passed,Practice Exam,85,63,85,74,1/25/2024 8:57
1970,Passed,Practice Exam,85,73,85,85,1/20/2024 19:41
1970,Passed,Mastery Exam,85,69,85,81,1/23/2024 19:26
1971,Passed,Practice Exam,85,77,85,90,2/14/2024 8:12
1972,Failed,Mastery Exam,85,63,85,74,2/15/2024 14:19
1972,Failed,Practice Exam,85,64,85,75,2/14/2024 15:34
1973,Failed,Mastery Exam,85,58,85,68,2/9/2024 16:39
1973,Failed,Practice Exam,85,68,85,80,2/2/2024 11:25
1974,Failed,Practice Exam,85,47,85,55,2/8/2024 14:12
