person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
44.0,female,Bachelor,119746.0,19,MORTGAGE,8000.0,EDUCATION,9.25,0.07,14.0,614,No,0
36.0,female,Associate,120522.0,12,OWN,4000.0,VENTURE,7.74,0.03,16.0,609,No,0
44.0,male,High School,120906.0,24,MORTGAGE,14400.0,VENTURE,12.23,0.12,16.0,675,Yes,0
38.0,male,Bachelor,66031.0,12,RENT,14000.0,MEDICAL,11.01,0.21,17.0,688,No,1
48.0,male,High School,75541.0,26,RENT,14000.0,EDUCATION,12.69,0.19,12.0,663,No,0
41.0,male,Bachelor,75551.0,20,RENT,14000.0,HOMEIMPROVEMENT,8.9,0.19,17.0,651,Yes,0
38.0,male,High School,121157.0,17,OWN,25000.0,HOMEIMPROVEMENT,14.96,0.21,13.0,594,Yes,0
41.0,male,Master,75927.0,15,RENT,14000.0,EDUCATION,10.25,0.18,16.0,609,Yes,0
39.0,male,Doctorate,120598.0,20,MORTGAGE,12000.0,VENTURE,11.01,0.1,13.0,598,Yes,0
36.0,male,High School,121126.0,13,MORTGAGE,9350.0,MEDICAL,7.51,0.08,14.0,639,Yes,0
45.0,male,Doctorate,120705.0,22,MORTGAGE,16000.0,PERSONAL,6.62,0.13,16.0,722,Yes,0
38.0,male,High School,71618.0,15,RENT,14000.0,VENTURE,13.8,0.2,14.0,669,No,1
37.0,male,High School,38495.0,10,OWN,6600.0,VENTURE,5.42,0.17,12.0,614,No,0
46.0,female,Associate,85255.0,25,RENT,14000.0,HOMEIMPROVEMENT,11.26,0.16,16.0,652,Yes,0
37.0,female,Doctorate,120956.0,15,MORTGAGE,18400.0,VENTURE,5.99,0.15,15.0,623,Yes,0
41.0,female,Doctorate,120887.0,18,MORTGAGE,6000.0,EDUCATION,8.49,0.05,15.0,701,Yes,0
42.0,female,Bachelor,91296.0,16,RENT,14000.0,HOMEIMPROVEMENT,6.03,0.15,14.0,691,Yes,0
37.0,female,High School,106798.0,12,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.99,0.06,12.0,608,No,1
40.0,male,High School,99650.0,18,RENT,14000.0,MEDICAL,10.37,0.14,13.0,577,Yes,0
37.0,male,High School,88454.0,14,RENT,14000.0,DEBTCONSOLIDATION,16.02,0.16,17.0,570,No,1
38.0,male,Bachelor,121119.0,20,MORTGAGE,5500.0,PERSONAL,10.37,0.05,13.0,628,Yes,0
47.0,male,High School,121076.0,22,MORTGAGE,2500.0,EDUCATION,9.99,0.02,15.0,664,Yes,0
38.0,male,Associate,121160.0,18,RENT,14000.0,DEBTCONSOLIDATION,13.23,0.12,14.0,661,Yes,0
36.0,female,Bachelor,106229.0,10,MORTGAGE,7750.0,DEBTCONSOLIDATION,13.23,0.07,14.0,602,No,1
37.0,male,Associate,122930.0,13,RENT,14000.0,VENTURE,11.01,0.11,13.0,557,No,0
37.0,male,Bachelor,127205.0,13,RENT,14000.0,DEBTCONSOLIDATION,6.03,0.11,11.0,625,No,0
36.0,male,Bachelor,120979.0,14,MORTGAGE,8000.0,EDUCATION,6.76,0.07,11.0,608,Yes,0
36.0,female,High School,121367.0,13,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.14,0.05,17.0,591,Yes,0
45.0,male,High School,150994.0,25,RENT,14000.0,EDUCATION,12.61,0.09,12.0,693,Yes,0
36.0,male,Associate,152375.0,12,RENT,14000.0,HOMEIMPROVEMENT,7.66,0.09,17.0,559,Yes,0
36.0,female,Associate,157138.0,11,RENT,14000.0,DEBTCONSOLIDATION,10.37,0.09,14.0,677,Yes,0
45.0,male,High School,148367.0,18,RENT,14000.0,EDUCATION,11.01,0.09,17.0,643,No,1
48.0,male,Associate,121115.0,23,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.88,0.12,11.0,667,No,0
39.0,male,High School,121071.0,13,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.14,0.02,11.0,653,Yes,0
50.0,male,High School,180681.0,27,RENT,14000.0,DEBTCONSOLIDATION,6.91,0.08,12.0,634,Yes,0
41.0,male,Bachelor,216986.0,18,RENT,14000.0,DEBTCONSOLIDATION,6.03,0.06,15.0,544,No,0
37.0,female,Associate,120992.0,12,MORTGAGE,9600.0,VENTURE,13.22,0.08,17.0,671,No,0
42.0,male,Associate,121181.0,19,MORTGAGE,5000.0,EDUCATION,14.26,0.04,15.0,487,Yes,0
39.0,male,Master,120949.0,19,MORTGAGE,6000.0,VENTURE,14.11,0.05,16.0,613,No,0
42.0,female,High School,121189.0,19,MORTGAGE,4800.0,DEBTCONSOLIDATION,13.47,0.04,13.0,605,Yes,0
47.0,female,High School,144056.0,26,RENT,14250.0,PERSONAL,7.66,0.1,16.0,629,No,0
40.0,female,Bachelor,120946.0,20,MORTGAGE,8000.0,MEDICAL,9.99,0.07,15.0,690,Yes,0
36.0,male,Master,120845.0,11,MORTGAGE,20000.0,VENTURE,13.49,0.17,11.0,655,No,0
38.0,female,Associate,121141.0,11,MORTGAGE,17850.0,VENTURE,11.99,0.15,17.0,631,Yes,0
49.0,male,Bachelor,91096.0,27,RENT,14300.0,MEDICAL,7.51,0.16,16.0,683,No,0
36.0,male,Bachelor,122064.0,11,MORTGAGE,12000.0,MEDICAL,11.01,0.1,14.0,670,Yes,0
38.0,male,Associate,37078.0,15,RENT,14400.0,HOMEIMPROVEMENT,12.8,0.39,17.0,654,No,1
39.0,male,High School,122453.0,16,MORTGAGE,2500.0,EDUCATION,13.47,0.02,17.0,635,Yes,0
36.0,male,Associate,122428.0,17,MORTGAGE,12000.0,MEDICAL,5.79,0.1,11.0,694,Yes,0
46.0,male,Master,122864.0,24,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.14,0.12,14.0,710,No,0
45.0,male,High School,58814.0,22,RENT,14400.0,PERSONAL,8.49,0.24,15.0,702,Yes,0
41.0,male,Bachelor,123408.0,18,MORTGAGE,7500.0,VENTURE,11.49,0.06,17.0,646,Yes,0
41.0,male,High School,123439.0,17,OWN,7000.0,EDUCATION,6.92,0.06,12.0,643,No,0
37.0,male,High School,73082.0,16,RENT,14400.0,MEDICAL,10.62,0.2,15.0,652,No,0
50.0,female,High School,123368.0,27,MORTGAGE,12000.0,HOMEIMPROVEMENT,14.96,0.1,11.0,670,No,0
41.0,male,Associate,123855.0,21,MORTGAGE,8800.0,MEDICAL,11.58,0.07,11.0,697,Yes,0
39.0,male,High School,91295.0,11,RENT,14400.0,EDUCATION,12.53,0.16,11.0,664,Yes,0
49.0,male,Bachelor,125200.0,25,MORTGAGE,12600.0,DEBTCONSOLIDATION,9.32,0.1,11.0,686,Yes,0
38.0,male,Associate,103240.0,16,RENT,14400.0,VENTURE,11.99,0.14,14.0,578,Yes,0
38.0,female,High School,125811.0,15,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.35,0.12,14.0,669,Yes,0
36.0,female,Master,36948.0,17,OWN,8000.0,VENTURE,9.99,0.22,15.0,600,Yes,0
39.0,male,Master,116570.0,14,RENT,14400.0,DEBTCONSOLIDATION,15.2,0.12,11.0,685,No,1
38.0,female,High School,126631.0,13,MORTGAGE,14000.0,HOMEIMPROVEMENT,6.03,0.11,11.0,602,Yes,0
38.0,female,Master,127055.0,20,MORTGAGE,12350.0,VENTURE,6.62,0.1,11.0,703,No,0
42.0,male,Associate,126686.0,20,MORTGAGE,2400.0,EDUCATION,13.06,0.02,17.0,728,No,0
42.0,male,High School,51055.0,21,RENT,14500.0,EDUCATION,15.57,0.28,14.0,654,No,1
41.0,male,Bachelor,127355.0,19,MORTGAGE,21000.0,VENTURE,10.25,0.16,15.0,686,No,0
37.0,male,Associate,97371.0,11,RENT,14500.0,MEDICAL,11.26,0.15,14.0,620,No,0
37.0,male,High School,127242.0,13,MORTGAGE,25000.0,EDUCATION,12.18,0.2,15.0,643,No,0
49.0,male,Associate,126735.0,28,MORTGAGE,11000.0,DEBTCONSOLIDATION,9.32,0.09,13.0,690,No,0
39.0,male,High School,127013.0,17,MORTGAGE,9000.0,DEBTCONSOLIDATION,9.32,0.07,12.0,657,No,0
41.0,male,High School,56661.0,20,RENT,14525.0,PERSONAL,11.11,0.26,16.0,507,No,1
43.0,female,High School,112795.0,19,MORTGAGE,7500.0,DEBTCONSOLIDATION,12.86,0.07,15.0,679,No,1
46.0,male,High School,97461.0,24,RENT,14550.0,EDUCATION,8.94,0.15,11.0,577,Yes,0
39.0,female,High School,127383.0,18,MORTGAGE,15000.0,VENTURE,6.91,0.12,15.0,503,Yes,0
46.0,female,Doctorate,127658.0,25,MORTGAGE,20700.0,HOMEIMPROVEMENT,17.43,0.16,12.0,713,No,0
36.0,male,High School,128226.0,13,OWN,12000.0,VENTURE,11.99,0.09,15.0,609,Yes,0
36.0,male,Master,128160.0,15,MORTGAGE,4025.0,HOMEIMPROVEMENT,7.49,0.03,14.0,667,Yes,0
38.0,male,Associate,127985.0,17,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.99,0.04,12.0,600,No,0
50.0,female,High School,128164.0,29,MORTGAGE,10200.0,MEDICAL,9.32,0.08,15.0,709,Yes,0
48.0,male,High School,113815.0,24,MORTGAGE,23000.0,DEBTCONSOLIDATION,14.96,0.2,16.0,567,No,1
46.0,male,High School,129529.0,23,OWN,4000.0,VENTURE,13.49,0.03,14.0,669,No,0
38.0,female,High School,129626.0,14,MORTGAGE,15000.0,VENTURE,10.0,0.12,16.0,588,No,0
36.0,female,Master,129415.0,17,MORTGAGE,13000.0,HOMEIMPROVEMENT,11.83,0.1,15.0,646,Yes,0
44.0,male,Master,37141.0,19,OWN,7500.0,VENTURE,10.39,0.2,11.0,582,Yes,0
36.0,female,Associate,130481.0,13,MORTGAGE,14000.0,EDUCATION,8.9,0.11,12.0,602,Yes,0
48.0,female,Associate,36538.0,27,OWN,10000.0,EDUCATION,11.01,0.27,12.0,663,Yes,0
40.0,female,Master,130582.0,14,OWN,3500.0,PERSONAL,11.01,0.03,15.0,616,No,0
44.0,male,Associate,130566.0,18,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.11,0.08,11.0,695,Yes,0
40.0,female,High School,42980.0,16,RENT,2000.0,MEDICAL,6.91,0.05,14.0,596,Yes,0
38.0,male,High School,130810.0,17,MORTGAGE,4000.0,VENTURE,7.74,0.03,11.0,584,Yes,0
36.0,female,Associate,130788.0,14,MORTGAGE,7000.0,MEDICAL,7.74,0.05,14.0,584,Yes,0
43.0,female,Associate,131383.0,19,MORTGAGE,18000.0,MEDICAL,10.75,0.14,13.0,636,No,0
47.0,female,High School,131883.0,22,OWN,16000.0,VENTURE,7.05,0.12,14.0,693,Yes,0
44.0,female,Master,131867.0,21,MORTGAGE,12800.0,MEDICAL,13.79,0.1,12.0,704,No,0
41.0,male,Associate,133045.0,17,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.35,0.15,17.0,710,No,0
36.0,male,Master,49185.0,14,RENT,2000.0,VENTURE,11.49,0.04,11.0,629,Yes,0
42.0,male,Associate,132575.0,23,MORTGAGE,10800.0,VENTURE,14.27,0.08,17.0,664,Yes,0
41.0,female,High School,132836.0,20,MORTGAGE,30000.0,VENTURE,9.91,0.23,11.0,624,Yes,0
36.0,male,High School,132794.0,9,MORTGAGE,16000.0,VENTURE,6.03,0.12,12.0,686,No,0
38.0,male,Master,51098.0,14,RENT,2000.0,PERSONAL,10.38,0.04,17.0,707,No,0
38.0,male,High School,133334.0,15,MORTGAGE,3000.0,MEDICAL,8.49,0.02,17.0,695,No,0
41.0,female,Bachelor,51433.0,17,RENT,2000.0,DEBTCONSOLIDATION,13.23,0.04,15.0,683,No,0
36.0,female,High School,51323.0,13,RENT,2000.0,VENTURE,11.14,0.04,11.0,580,Yes,0
40.0,female,Bachelor,132834.0,16,MORTGAGE,5000.0,PERSONAL,11.49,0.04,14.0,717,Yes,0
36.0,female,High School,133700.0,14,MORTGAGE,9000.0,MEDICAL,11.01,0.07,16.0,649,Yes,0
38.0,female,Associate,133293.0,14,OWN,12000.0,PERSONAL,12.99,0.09,11.0,568,Yes,0
38.0,male,Doctorate,132866.0,14,MORTGAGE,16000.0,PERSONAL,11.99,0.12,17.0,623,No,0
45.0,male,High School,133106.0,20,MORTGAGE,20000.0,PERSONAL,11.11,0.15,16.0,670,No,0
49.0,male,Associate,132921.0,25,MORTGAGE,3000.0,HOMEIMPROVEMENT,7.51,0.02,16.0,701,No,0
38.0,male,Associate,35022.0,15,OWN,13000.0,VENTURE,8.32,0.37,12.0,653,No,0
37.0,male,High School,132422.0,13,MORTGAGE,24000.0,MEDICAL,11.36,0.18,11.0,660,Yes,0
40.0,male,High School,60856.0,21,RENT,2000.0,PERSONAL,11.49,0.03,17.0,662,No,0
37.0,female,High School,133003.0,15,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.88,0.09,16.0,686,Yes,0
48.0,male,Master,133449.0,26,MORTGAGE,6000.0,EDUCATION,8.94,0.04,14.0,695,Yes,0
36.0,female,Associate,54054.0,14,RENT,2000.0,DEBTCONSOLIDATION,13.61,0.04,13.0,662,No,1
36.0,female,Associate,133291.0,15,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.63,0.11,15.0,691,No,0
37.0,male,High School,37218.0,15,RENT,15000.0,PERSONAL,11.01,0.4,12.0,707,No,1
38.0,male,Associate,37120.0,16,RENT,15000.0,PERSONAL,14.61,0.4,15.0,639,No,1
41.0,female,High School,133273.0,17,MORTGAGE,25000.0,EDUCATION,12.73,0.19,14.0,711,Yes,0
40.0,female,Associate,34707.0,17,OWN,1600.0,VENTURE,9.99,0.05,17.0,598,Yes,0
41.0,female,Associate,34880.0,18,OWN,2000.0,EDUCATION,7.74,0.06,16.0,681,Yes,0
40.0,female,Associate,35041.0,18,OWN,12000.0,PERSONAL,16.0,0.34,14.0,654,No,0
43.0,female,High School,135558.0,24,MORTGAGE,25000.0,PERSONAL,14.96,0.18,15.0,641,No,0
45.0,male,Bachelor,120721.0,23,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.0,0.08,13.0,673,No,1
38.0,female,Associate,135606.0,19,MORTGAGE,25000.0,EDUCATION,6.99,0.18,13.0,581,Yes,0
42.0,female,Associate,122194.0,20,MORTGAGE,25000.0,DEBTCONSOLIDATION,16.15,0.2,17.0,581,No,1
38.0,female,High School,137703.0,14,MORTGAGE,19000.0,DEBTCONSOLIDATION,9.99,0.14,12.0,631,No,0
40.0,female,High School,137915.0,18,MORTGAGE,6000.0,MEDICAL,5.42,0.04,17.0,675,Yes,0
42.0,female,Associate,137767.0,17,MORTGAGE,19200.0,PERSONAL,11.36,0.14,15.0,669,Yes,0
40.0,male,Associate,138034.0,18,MORTGAGE,35000.0,DEBTCONSOLIDATION,8.9,0.25,14.0,598,Yes,0
46.0,female,High School,138354.0,23,MORTGAGE,3000.0,EDUCATION,8.59,0.02,17.0,700,Yes,0
42.0,male,High School,138729.0,20,MORTGAGE,2850.0,VENTURE,11.01,0.02,12.0,625,Yes,0
39.0,male,Doctorate,139022.0,16,MORTGAGE,12500.0,DEBTCONSOLIDATION,6.54,0.09,11.0,677,No,0
39.0,female,Associate,54329.0,16,RENT,15000.0,DEBTCONSOLIDATION,12.53,0.28,13.0,651,No,1
36.0,male,Doctorate,138787.0,10,MORTGAGE,10000.0,VENTURE,5.42,0.07,15.0,589,Yes,0
49.0,female,Associate,55029.0,25,RENT,15000.0,DEBTCONSOLIDATION,13.49,0.27,12.0,705,No,1
44.0,male,High School,139036.0,20,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.09,14.0,699,Yes,0
46.0,female,Associate,47781.0,23,RENT,15000.0,DEBTCONSOLIDATION,10.99,0.31,12.0,692,No,1
39.0,male,Bachelor,138776.0,15,MORTGAGE,25000.0,VENTURE,15.58,0.18,17.0,667,Yes,0
45.0,male,Doctorate,138957.0,21,MORTGAGE,8000.0,VENTURE,8.94,0.06,11.0,676,Yes,0
41.0,female,High School,139079.0,21,MORTGAGE,20000.0,PERSONAL,14.61,0.14,11.0,554,Yes,0
37.0,male,Bachelor,47699.0,12,RENT,15000.0,PERSONAL,10.96,0.31,12.0,662,No,1
46.0,male,Master,140462.0,19,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.03,0.07,15.0,642,Yes,0
46.0,male,Bachelor,125725.0,25,MORTGAGE,30000.0,EDUCATION,18.39,0.24,15.0,704,No,1
39.0,female,High School,106935.0,19,MORTGAGE,25000.0,MEDICAL,18.3,0.23,13.0,644,No,1
45.0,male,Bachelor,57744.0,25,RENT,15000.0,MEDICAL,16.4,0.26,11.0,712,No,1
40.0,male,Associate,140605.0,17,MORTGAGE,12000.0,VENTURE,11.01,0.09,16.0,581,Yes,0
50.0,male,Associate,139989.0,27,MORTGAGE,5000.0,PERSONAL,10.25,0.04,17.0,694,Yes,0
38.0,male,High School,141280.0,16,MORTGAGE,10700.0,HOMEIMPROVEMENT,14.27,0.08,14.0,666,No,0
36.0,male,Associate,141310.0,12,MORTGAGE,20400.0,HOMEIMPROVEMENT,13.06,0.14,11.0,597,Yes,0
37.0,male,Associate,141977.0,14,MORTGAGE,8000.0,HOMEIMPROVEMENT,13.06,0.06,13.0,663,Yes,0
37.0,female,High School,141382.0,14,MORTGAGE,10000.0,PERSONAL,8.94,0.07,11.0,531,Yes,0
38.0,male,High School,141878.0,15,MORTGAGE,16000.0,PERSONAL,10.75,0.11,16.0,635,No,0
37.0,male,Doctorate,48857.0,16,RENT,1800.0,MEDICAL,9.63,0.04,13.0,723,No,0
38.0,male,Associate,142513.0,16,MORTGAGE,12000.0,MEDICAL,11.01,0.08,17.0,674,No,0
38.0,male,Bachelor,32770.0,14,OWN,4750.0,HOMEIMPROVEMENT,12.73,0.14,14.0,739,Yes,0
38.0,female,High School,142830.0,18,MORTGAGE,11400.0,DEBTCONSOLIDATION,10.59,0.08,12.0,546,Yes,0
42.0,male,Associate,50178.0,16,RENT,15000.0,HOMEIMPROVEMENT,16.95,0.3,15.0,678,No,1
45.0,male,Associate,142438.0,21,MORTGAGE,25000.0,HOMEIMPROVEMENT,12.18,0.18,12.0,659,Yes,0
43.0,female,Bachelor,58391.0,21,RENT,15000.0,PERSONAL,12.42,0.26,12.0,735,No,1
41.0,male,Doctorate,142960.0,18,MORTGAGE,28000.0,MEDICAL,11.71,0.2,13.0,707,No,0
45.0,female,Master,143412.0,24,MORTGAGE,20000.0,VENTURE,11.01,0.14,15.0,732,Yes,0
36.0,female,Associate,58561.0,15,RENT,15000.0,MEDICAL,13.98,0.26,15.0,674,No,1
45.0,female,High School,143749.0,23,MORTGAGE,5000.0,PERSONAL,11.49,0.03,13.0,587,Yes,0
44.0,male,High School,145173.0,25,MORTGAGE,4000.0,HOMEIMPROVEMENT,11.01,0.03,14.0,706,No,0
41.0,male,Associate,53245.0,22,RENT,15000.0,MEDICAL,12.73,0.28,15.0,729,No,1
36.0,female,Bachelor,145274.0,15,MORTGAGE,30000.0,MEDICAL,6.62,0.21,11.0,578,Yes,0
40.0,female,High School,130346.0,17,MORTGAGE,6000.0,DEBTCONSOLIDATION,17.27,0.05,16.0,637,No,1
40.0,male,Bachelor,32009.0,17,OWN,4750.0,HOMEIMPROVEMENT,11.01,0.15,17.0,692,Yes,0
36.0,female,Master,60759.0,15,RENT,15000.0,HOMEIMPROVEMENT,8.9,0.25,14.0,547,Yes,0
39.0,female,Associate,130730.0,17,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.99,0.09,13.0,623,No,1
36.0,male,High School,145176.0,9,MORTGAGE,14500.0,DEBTCONSOLIDATION,5.42,0.1,15.0,685,No,0
37.0,female,High School,144975.0,14,MORTGAGE,5400.0,PERSONAL,5.99,0.04,17.0,667,Yes,0
39.0,male,High School,130864.0,16,MORTGAGE,30000.0,EDUCATION,16.49,0.23,11.0,684,No,1
37.0,male,High School,60967.0,15,RENT,15000.0,HOMEIMPROVEMENT,13.22,0.25,11.0,667,No,0
48.0,female,Bachelor,145269.0,26,MORTGAGE,3600.0,DEBTCONSOLIDATION,11.01,0.02,17.0,659,No,0
40.0,male,Doctorate,145219.0,22,MORTGAGE,9600.0,PERSONAL,10.59,0.07,14.0,588,Yes,0
47.0,male,Associate,145033.0,24,MORTGAGE,15000.0,EDUCATION,10.99,0.1,12.0,703,No,0
37.0,female,High School,30919.0,14,OWN,5000.0,VENTURE,9.91,0.16,11.0,581,Yes,0
39.0,male,Master,130377.0,18,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.54,0.15,14.0,718,No,1
50.0,male,High School,145232.0,32,MORTGAGE,5575.0,HOMEIMPROVEMENT,15.2,0.04,13.0,730,Yes,0
40.0,female,Master,31302.0,17,OWN,8500.0,VENTURE,7.51,0.27,11.0,631,Yes,0
39.0,male,High School,144950.0,15,MORTGAGE,12000.0,MEDICAL,5.79,0.08,11.0,633,Yes,0
37.0,female,Bachelor,111101.0,16,MORTGAGE,20000.0,MEDICAL,14.84,0.18,12.0,588,No,1
43.0,female,Associate,111198.0,19,MORTGAGE,8400.0,MEDICAL,14.84,0.08,14.0,661,No,1
42.0,male,Master,145263.0,17,MORTGAGE,9250.0,EDUCATION,11.86,0.06,13.0,667,No,0
42.0,female,Associate,144953.0,18,MORTGAGE,6000.0,PERSONAL,10.38,0.04,11.0,588,No,0
41.0,female,Associate,145169.0,20,MORTGAGE,20000.0,MEDICAL,10.25,0.14,11.0,700,No,0
38.0,male,High School,145129.0,14,MORTGAGE,24250.0,DEBTCONSOLIDATION,11.01,0.17,12.0,675,Yes,0
49.0,female,Doctorate,144902.0,26,MORTGAGE,12000.0,MEDICAL,10.99,0.08,12.0,717,No,0
36.0,female,Associate,145271.0,13,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.99,0.17,11.0,664,Yes,0
40.0,male,Master,145052.0,18,OWN,20000.0,MEDICAL,11.01,0.14,11.0,733,No,0
38.0,male,High School,145062.0,10,OWN,23600.0,VENTURE,14.96,0.16,13.0,683,No,0
37.0,male,Doctorate,111164.0,13,MORTGAGE,5000.0,MEDICAL,19.47,0.04,16.0,685,No,1
39.0,male,High School,30592.0,17,OWN,8000.0,PERSONAL,7.51,0.26,14.0,619,No,0
47.0,female,High School,31040.0,21,OWN,10750.0,PERSONAL,14.22,0.35,16.0,569,Yes,0
40.0,female,Bachelor,144895.0,19,MORTGAGE,17000.0,VENTURE,10.51,0.12,15.0,655,No,0
42.0,male,High School,130540.0,19,MORTGAGE,14400.0,VENTURE,13.67,0.11,16.0,614,No,1
36.0,female,Associate,145074.0,13,OWN,10000.0,PERSONAL,13.3,0.07,13.0,670,No,0
36.0,male,Associate,65098.0,12,RENT,1600.0,MEDICAL,12.21,0.02,16.0,640,No,1
37.0,female,High School,146068.0,16,MORTGAGE,4000.0,HOMEIMPROVEMENT,7.66,0.03,15.0,668,No,0
39.0,male,High School,15402.0,17,RENT,1500.0,MEDICAL,11.11,0.1,11.0,665,Yes,0
39.0,female,Associate,146696.0,16,MORTGAGE,1450.0,VENTURE,6.76,0.01,17.0,669,No,0
43.0,male,High School,147526.0,20,OWN,12000.0,MEDICAL,11.83,0.08,11.0,675,No,0
43.0,male,High School,147882.0,21,MORTGAGE,9150.0,EDUCATION,6.03,0.06,12.0,608,Yes,0
37.0,female,Bachelor,148338.0,15,MORTGAGE,35000.0,PERSONAL,14.27,0.24,16.0,679,No,0
41.0,male,Associate,21008.0,18,RENT,1500.0,PERSONAL,15.23,0.07,13.0,665,No,1
46.0,male,Master,22080.0,23,RENT,1500.0,HOMEIMPROVEMENT,11.14,0.07,13.0,700,No,1
38.0,female,Associate,149530.0,18,MORTGAGE,12000.0,EDUCATION,6.92,0.08,14.0,736,Yes,0
42.0,female,Associate,149604.0,16,MORTGAGE,6400.0,DEBTCONSOLIDATION,6.99,0.04,16.0,724,Yes,0
37.0,male,Doctorate,150122.0,16,MORTGAGE,30000.0,HOMEIMPROVEMENT,17.99,0.2,12.0,627,Yes,0
36.0,male,High School,149994.0,13,MORTGAGE,2000.0,DEBTCONSOLIDATION,12.99,0.01,16.0,685,No,0
38.0,female,Master,149643.0,16,MORTGAGE,12000.0,VENTURE,11.01,0.08,16.0,677,Yes,0
37.0,male,High School,149750.0,12,MORTGAGE,19000.0,HOMEIMPROVEMENT,13.92,0.13,16.0,656,Yes,0
41.0,male,Associate,29335.0,15,OWN,4500.0,EDUCATION,12.99,0.15,14.0,650,No,0
42.0,male,Bachelor,151000.0,20,MORTGAGE,35000.0,MEDICAL,7.9,0.23,12.0,742,No,0
45.0,male,Associate,150821.0,26,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.03,0.08,14.0,712,No,0
42.0,female,High School,29632.0,17,OWN,5000.0,MEDICAL,11.01,0.17,11.0,531,Yes,0
40.0,female,Associate,28699.0,17,RENT,1500.0,MEDICAL,7.29,0.05,16.0,656,Yes,0
39.0,male,Associate,150666.0,17,MORTGAGE,4500.0,DEBTCONSOLIDATION,6.62,0.03,11.0,676,Yes,0
41.0,female,High School,150888.0,20,MORTGAGE,14975.0,VENTURE,6.03,0.1,16.0,646,Yes,0
36.0,male,High School,150835.0,11,MORTGAGE,14500.0,MEDICAL,11.01,0.1,16.0,551,No,0
39.0,female,Bachelor,30892.0,17,RENT,1500.0,DEBTCONSOLIDATION,14.22,0.05,13.0,666,No,1
40.0,female,Doctorate,150893.0,17,MORTGAGE,10200.0,PERSONAL,7.49,0.07,13.0,711,Yes,0
40.0,female,High School,65288.0,17,RENT,15000.0,PERSONAL,14.26,0.23,12.0,658,Yes,0
43.0,female,Master,150933.0,22,MORTGAGE,8800.0,HOMEIMPROVEMENT,7.88,0.06,13.0,632,Yes,0
41.0,male,Bachelor,150783.0,18,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.11,0.13,13.0,688,Yes,0
45.0,male,Associate,150976.0,24,MORTGAGE,10000.0,PERSONAL,11.01,0.07,12.0,697,Yes,0
50.0,female,High School,68289.0,25,RENT,15000.0,HOMEIMPROVEMENT,13.47,0.22,15.0,659,Yes,0
42.0,male,High School,136643.0,20,MORTGAGE,24000.0,EDUCATION,15.31,0.18,15.0,634,No,1
37.0,male,Bachelor,150785.0,13,MORTGAGE,8000.0,HOMEIMPROVEMENT,9.32,0.05,15.0,708,Yes,0
42.0,male,Bachelor,69457.0,20,RENT,15000.0,MEDICAL,13.43,0.22,12.0,704,No,0
40.0,female,Associate,63307.0,19,RENT,15000.0,EDUCATION,18.62,0.24,17.0,664,No,1
45.0,female,Master,152033.0,17,MORTGAGE,6000.0,VENTURE,10.65,0.04,12.0,655,No,0
44.0,female,Associate,70702.0,20,RENT,15000.0,HOMEIMPROVEMENT,13.48,0.21,15.0,660,No,0
39.0,male,Bachelor,152400.0,13,MORTGAGE,14000.0,MEDICAL,9.99,0.09,14.0,635,No,0
38.0,female,Associate,152284.0,15,MORTGAGE,2400.0,EDUCATION,11.01,0.02,14.0,638,Yes,0
39.0,male,Associate,29475.0,18,OWN,3000.0,HOMEIMPROVEMENT,7.74,0.1,11.0,659,Yes,0
40.0,female,Associate,139172.0,15,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.11,0.07,11.0,688,No,1
37.0,male,Associate,73246.0,14,RENT,15000.0,DEBTCONSOLIDATION,12.42,0.2,15.0,687,Yes,0
43.0,female,High School,119538.0,20,MORTGAGE,7750.0,MEDICAL,15.31,0.06,14.0,615,No,1
42.0,male,Associate,119453.0,20,MORTGAGE,24250.0,MEDICAL,14.22,0.2,14.0,639,No,1
46.0,male,Associate,73266.0,22,RENT,15000.0,MEDICAL,13.49,0.2,17.0,609,Yes,0
38.0,female,Associate,156881.0,15,MORTGAGE,30000.0,HOMEIMPROVEMENT,9.91,0.19,14.0,702,Yes,0
