InvoiceNo,InvoiceDate,CustomerID,Description,Category,Quantity,UnitPrice,Profile_Source_For_Mentor,TotalAmount
501031,2025-09-08,10152,Pet Shampoo,Pet Care,1,238.3,Champions,238.3
501031,2025-09-08,10152,Bluetooth Earbuds,Tech,1,1454.58,Champions,1454.58
501121,2025-09-08,10166,Yoga Mat,Fitness,1,652.88,Loyal,652.88
501121,2025-09-08,10166,Protein Bar,Fitness,3,85.16,Loyal,255.48
501121,2025-09-08,10166,Water Bottle,Lifestyle,4,260.48,Loyal,1041.92
501212,2025-09-08,10177,Phone Case,Tech,2,309.61,Loyal,619.22
501212,2025-09-08,10177,Screen Guard,Tech,1,200.41,Loyal,200.41
501212,2025-09-08,10177,USB Cable,Tech,1,168.91,Loyal,168.91
501224,2025-09-08,10179,Notebook,Stationery,1,61.39,Champions,61.39
501224,2025-09-08,10179,Pen Pack,Stationery,2,38.93,Champions,77.86
501224,2025-09-08,10179,Highlighter,Stationery,4,75.32,Champions,301.28
502129,2025-09-08,10318,Baby Diapers,Baby Care,1,528.34,Champions,528.34
502129,2025-09-08,10318,Baby Wipes,Baby Care,1,169.0,Champions,169.0
502129,2025-09-08,10318,Baby Lotion,Baby Care,1,234.79,Champions,234.79
500215,2025-09-09,10031,Novel,Books,1,269.33,Champions,269.33
500215,2025-09-09,10031,Exam Guide,Books,1,474.0,Champions,474.0
500288,2025-09-09,10041,Yoga Mat,Fitness,1,687.51,New,687.51
500288,2025-09-09,10041,Protein Bar,Fitness,1,94.43,New,94.43
500288,2025-09-09,10041,Water Bottle,Lifestyle,2,251.77,New,503.54
500288,2025-09-09,10041,Phone Case,Tech,1,261.33,New,261.33
500510,2025-09-09,10075,Tea Pack,Grocery,1,120.24,At Risk,120.24
500510,2025-09-09,10075,Sugar,Grocery,1,52.52,At Risk,52.52
500510,2025-09-09,10075,Milk,Grocery,2,33.08,At Risk,66.16
500510,2025-09-09,10075,Exam Guide,Books,1,450.73,At Risk,450.73
501167,2025-09-09,10171,Notebook,Stationery,1,58.85,Champions,58.85
501167,2025-09-09,10171,Pen Pack,Stationery,1,36.74,Champions,36.74
501167,2025-09-09,10171,Highlighter,Stationery,1,69.43,Champions,69.43
501167,2025-09-09,10171,Highlighter,Stationery,1,69.87,Champions,69.87
502014,2025-09-09,10300,Bread,Grocery,4,48.75,Champions,195.0
502014,2025-09-09,10300,Butter,Grocery,1,100.87,Champions,100.87
502014,2025-09-09,10300,Jam,Grocery,1,111.91,Champions,111.91
500054,2025-09-10,10006,Baby Diapers,Baby Care,1,602.22,Champions,602.22
500054,2025-09-10,10006,Baby Wipes,Baby Care,2,185.55,Champions,371.1
500054,2025-09-10,10006,Baby Lotion,Baby Care,2,232.96,Champions,465.92
500599,2025-09-10,10085,Tea Pack,Grocery,1,125.08,Loyal,125.08
500599,2025-09-10,10085,Sugar,Grocery,1,52.3,Loyal,52.3
500599,2025-09-10,10085,Milk,Grocery,2,35.67,Loyal,71.34
500599,2025-09-10,10085,Baby Wipes,Baby Care,1,183.52,Loyal,183.52
500673,2025-09-10,10099,Dog Food,Pet Care,1,781.03,Champions,781.03
500673,2025-09-10,10099,Pet Shampoo,Pet Care,1,221.22,Champions,221.22
500910,2025-09-10,10136,Tea Pack,Grocery,1,112.9,New,112.9
500910,2025-09-10,10136,Sugar,Grocery,1,51.95,New,51.95
500910,2025-09-10,10136,Milk,Grocery,1,35.56,New,35.56
501194,2025-09-10,10175,Coffee Powder,Grocery,1,183.61,Champions,183.61
501194,2025-09-10,10175,Sugar,Grocery,1,53.53,Champions,53.53
501194,2025-09-10,10175,Milk,Grocery,2,33.12,Champions,66.24
501194,2025-09-10,10175,Dog Food,Pet Care,1,775.09,Champions,775.09
501520,2025-09-10,10222,Lunch Box,Lifestyle,1,342.57,Champions,342.57
501520,2025-09-10,10222,Water Bottle,Lifestyle,2,254.9,Champions,509.8
501520,2025-09-10,10222,Novel,Books,1,236.78,Champions,236.78
501803,2025-09-10,10267,Baby Diapers,Baby Care,1,538.47,At Risk,538.47
501803,2025-09-10,10267,Baby Wipes,Baby Care,4,169.02,At Risk,676.08
501803,2025-09-10,10267,Baby Lotion,Baby Care,1,253.49,At Risk,253.49
501887,2025-09-10,10283,Coffee Powder,Grocery,2,181.47,Champions,362.94
501887,2025-09-10,10283,Sugar,Grocery,1,57.49,Champions,57.49
501887,2025-09-10,10283,Milk,Grocery,1,33.71,Champions,33.71
501887,2025-09-10,10283,Jam,Grocery,1,112.79,Champions,112.79
502302,2025-09-10,10339,Dog Food,Pet Care,1,879.79,Champions,879.79
502302,2025-09-10,10339,Pet Shampoo,Pet Care,1,244.59,Champions,244.59
502302,2025-09-10,10339,Protein Bar,Fitness,1,98.09,Champions,98.09
502321,2025-09-10,10342,Notebook,Stationery,2,55.43,Champions,110.86
502321,2025-09-10,10342,Pen Pack,Stationery,1,40.52,Champions,40.52
502321,2025-09-10,10342,Highlighter,Stationery,1,73.35,Champions,73.35
500177,2025-09-11,10027,Dog Food,Pet Care,1,744.38,New,744.38
500177,2025-09-11,10027,Pet Shampoo,Pet Care,2,261.71,New,523.42
500220,2025-09-11,10032,Tea Pack,Grocery,1,121.27,Champions,121.27
500220,2025-09-11,10032,Sugar,Grocery,2,55.77,Champions,111.54
500220,2025-09-11,10032,Milk,Grocery,1,35.08,Champions,35.08
500419,2025-09-11,10061,Dog Food,Pet Care,2,775.68,Loyal,1551.36
500419,2025-09-11,10061,Pet Shampoo,Pet Care,1,267.42,Loyal,267.42
500445,2025-09-11,10066,Phone Case,Tech,2,318.15,Champions,636.3
500445,2025-09-11,10066,Screen Guard,Tech,1,194.85,Champions,194.85
500445,2025-09-11,10066,USB Cable,Tech,1,155.67,Champions,155.67
500615,2025-09-11,10089,Lunch Box,Lifestyle,1,355.12,New,355.12
500615,2025-09-11,10089,Water Bottle,Lifestyle,1,235.46,New,235.46
500615,2025-09-11,10089,Screen Guard,Tech,1,195.77,New,195.77
500740,2025-09-11,10108,Yoga Mat,Fitness,2,644.53,Loyal,1289.06
500740,2025-09-11,10108,Protein Bar,Fitness,1,88.54,Loyal,88.54
500740,2025-09-11,10108,Water Bottle,Lifestyle,3,252.84,Loyal,758.52
500740,2025-09-11,10108,Dumbbell Pair,Fitness,1,1178.33,Loyal,1178.33
500763,2025-09-11,10110,Baby Diapers,Baby Care,1,508.39,Loyal,508.39
500763,2025-09-11,10110,Baby Wipes,Baby Care,1,180.53,Loyal,180.53
500763,2025-09-11,10110,Baby Lotion,Baby Care,1,258.34,Loyal,258.34
501846,2025-09-11,10277,Coffee Powder,Grocery,2,170.88,At Risk,341.76
501846,2025-09-11,10277,Sugar,Grocery,3,54.39,At Risk,163.17
501846,2025-09-11,10277,Milk,Grocery,1,35.4,At Risk,35.4
501846,2025-09-11,10277,Novel,Books,1,249.27,At Risk,249.27
502015,2025-09-11,10300,Tea Pack,Grocery,1,114.37,Champions,114.37
502015,2025-09-11,10300,Sugar,Grocery,2,51.73,Champions,103.46
502015,2025-09-11,10300,Milk,Grocery,1,36.55,Champions,36.55
502369,2025-09-11,10348,Baby Diapers,Baby Care,2,545.7,Loyal,1091.4
502369,2025-09-11,10348,Baby Wipes,Baby Care,1,170.2,Loyal,170.2
502369,2025-09-11,10348,Baby Lotion,Baby Care,1,253.34,Loyal,253.34
502369,2025-09-11,10348,Water Bottle,Lifestyle,1,249.2,Loyal,249.2
500687,2025-09-12,10100,Tea Pack,Grocery,1,113.48,Champions,113.48
500687,2025-09-12,10100,Sugar,Grocery,1,58.06,Champions,58.06
500687,2025-09-12,10100,Milk,Grocery,2,34.14,Champions,68.28
500687,2025-09-12,10100,Phone Case,Tech,1,271.72,Champions,271.72
501130,2025-09-12,10167,Phone Case,Tech,1,335.85,Loyal,335.85
501130,2025-09-12,10167,Screen Guard,Tech,1,199.0,Loyal,199.0
501130,2025-09-12,10167,USB Cable,Tech,4,189.59,Loyal,758.36
501130,2025-09-12,10167,Pen Pack,Stationery,3,40.1,Loyal,120.3
501521,2025-09-12,10222,Coffee Powder,Grocery,2,180.97,Champions,361.94
501521,2025-09-12,10222,Sugar,Grocery,2,59.25,Champions,118.5
501521,2025-09-12,10222,Milk,Grocery,1,36.51,Champions,36.51
501521,2025-09-12,10222,Lunch Box,Lifestyle,3,334.91,Champions,1004.73
501717,2025-09-12,10254,Notebook,Stationery,1,61.38,Champions,61.38
501717,2025-09-12,10254,Pen Pack,Stationery,1,43.5,Champions,43.5
501717,2025-09-12,10254,Highlighter,Stationery,1,72.06,Champions,72.06
501717,2025-09-12,10254,Pen Pack,Stationery,2,36.66,Champions,73.32
501792,2025-09-12,10266,Bread,Grocery,1,44.47,At Risk,44.47
501792,2025-09-12,10266,Butter,Grocery,1,97.91,At Risk,97.91
501792,2025-09-12,10266,Jam,Grocery,2,106.21,At Risk,212.42
502253,2025-09-12,10333,Bread,Grocery,1,43.72,Champions,43.72
502253,2025-09-12,10333,Butter,Grocery,1,89.47,Champions,89.47
502253,2025-09-12,10333,Jam,Grocery,2,99.93,Champions,199.86
500256,2025-09-13,10037,Bread,Grocery,1,45.97,Champions,45.97
500256,2025-09-13,10037,Butter,Grocery,3,98.09,Champions,294.27
500256,2025-09-13,10037,Jam,Grocery,1,103.4,Champions,103.4
500399,2025-09-13,10059,Notebook,Stationery,2,54.78,Loyal,109.56
500399,2025-09-13,10059,Pen Pack,Stationery,3,39.03,Loyal,117.09
500399,2025-09-13,10059,Highlighter,Stationery,2,70.74,Loyal,141.48
500639,2025-09-13,10091,Dog Food,Pet Care,1,661.69,At Risk,661.69
500639,2025-09-13,10091,Pet Shampoo,Pet Care,2,246.99,At Risk,493.98
500639,2025-09-13,10091,Baby Lotion,Baby Care,1,216.23,At Risk,216.23
501677,2025-09-13,10247,Coffee Powder,Grocery,1,183.15,High Value Rare,183.15
501677,2025-09-13,10247,Sugar,Grocery,1,56.9,High Value Rare,56.9
501677,2025-09-13,10247,Milk,Grocery,1,37.84,High Value Rare,37.84
501965,2025-09-13,10294,Notebook,Stationery,1,60.95,Champions,60.95
501965,2025-09-13,10294,Pen Pack,Stationery,1,40.2,Champions,40.2
501965,2025-09-13,10294,Highlighter,Stationery,1,78.73,Champions,78.73
500119,2025-09-14,10017,Yoga Mat,Fitness,1,662.55,New,662.55
500119,2025-09-14,10017,Protein Bar,Fitness,1,90.91,New,90.91
500119,2025-09-14,10017,Water Bottle,Lifestyle,1,217.34,New,217.34
500340,2025-09-14,10050,Notebook,Stationery,2,69.48,High Value Rare,138.96
500340,2025-09-14,10050,Pen Pack,Stationery,1,36.96,High Value Rare,36.96
500340,2025-09-14,10050,Highlighter,Stationery,1,70.55,High Value Rare,70.55
500340,2025-09-14,10050,Notebook,Stationery,1,59.04,High Value Rare,59.04
500793,2025-09-14,10114,Lunch Box,Lifestyle,2,351.78,At Risk,703.56
500793,2025-09-14,10114,Water Bottle,Lifestyle,2,268.94,At Risk,537.88
500833,2025-09-14,10123,Yoga Mat,Fitness,1,615.77,Champions,615.77
500833,2025-09-14,10123,Protein Bar,Fitness,1,101.19,Champions,101.19
500833,2025-09-14,10123,Water Bottle,Lifestyle,1,260.38,Champions,260.38
500833,2025-09-14,10123,USB Cable,Tech,1,166.95,Champions,166.95
501172,2025-09-14,10172,Phone Case,Tech,1,285.68,New,285.68
501172,2025-09-14,10172,Screen Guard,Tech,1,195.06,New,195.06
501172,2025-09-14,10172,USB Cable,Tech,1,171.09,New,171.09
501804,2025-09-14,10267,Bread,Grocery,1,43.68,At Risk,43.68
501804,2025-09-14,10267,Butter,Grocery,4,92.66,At Risk,370.64
501804,2025-09-14,10267,Jam,Grocery,1,106.4,At Risk,106.4
500344,2025-09-15,10052,Novel,Books,1,253.68,High Value Rare,253.68
500344,2025-09-15,10052,Exam Guide,Books,1,437.08,High Value Rare,437.08
500344,2025-09-15,10052,Bread,Grocery,2,44.98,High Value Rare,89.96
500776,2025-09-15,10111,Novel,Books,2,235.36,Champions,470.72
500776,2025-09-15,10111,Exam Guide,Books,1,407.25,Champions,407.25
500776,2025-09-15,10111,Sugar,Grocery,1,58.78,Champions,58.78
501420,2025-09-15,10210,Lunch Box,Lifestyle,1,372.34,New,372.34
501420,2025-09-15,10210,Water Bottle,Lifestyle,1,251.98,New,251.98
501420,2025-09-15,10210,Highlighter,Stationery,1,67.95,New,67.95
501471,2025-09-15,10215,Lunch Box,Lifestyle,1,341.35,Loyal,341.35
501471,2025-09-15,10215,Water Bottle,Lifestyle,1,248.83,Loyal,248.83
501522,2025-09-15,10222,Novel,Books,3,258.04,Champions,774.12
501522,2025-09-15,10222,Exam Guide,Books,1,430.12,Champions,430.12
501874,2025-09-15,10282,Dog Food,Pet Care,2,802.73,Loyal,1605.46
501874,2025-09-15,10282,Pet Shampoo,Pet Care,1,282.43,Loyal,282.43
502303,2025-09-15,10339,Yoga Mat,Fitness,1,636.63,Champions,636.63
502303,2025-09-15,10339,Protein Bar,Fitness,4,86.32,Champions,345.28
502303,2025-09-15,10339,Water Bottle,Lifestyle,4,270.44,Champions,1081.76
500116,2025-09-16,10016,Phone Case,Tech,2,313.81,Loyal,627.62
500116,2025-09-16,10016,Screen Guard,Tech,1,189.92,Loyal,189.92
500116,2025-09-16,10016,USB Cable,Tech,1,180.42,Loyal,180.42
500126,2025-09-16,10019,Lunch Box,Lifestyle,1,346.32,Loyal,346.32
500126,2025-09-16,10019,Water Bottle,Lifestyle,4,257.37,Loyal,1029.48
500289,2025-09-16,10041,Dog Food,Pet Care,1,769.11,New,769.11
500289,2025-09-16,10041,Pet Shampoo,Pet Care,1,271.35,New,271.35
500289,2025-09-16,10041,Jam,Grocery,1,93.99,New,93.99
500860,2025-09-16,10128,Bread,Grocery,1,45.6,Champions,45.6
500860,2025-09-16,10128,Butter,Grocery,1,84.29,Champions,84.29
500860,2025-09-16,10128,Jam,Grocery,1,104.15,Champions,104.15
501793,2025-09-16,10266,Bread,Grocery,2,48.73,At Risk,97.46
501793,2025-09-16,10266,Butter,Grocery,1,97.3,At Risk,97.3
501793,2025-09-16,10266,Jam,Grocery,2,110.89,At Risk,221.78
501982,2025-09-16,10297,Novel,Books,1,262.34,Loyal,262.34
501982,2025-09-16,10297,Exam Guide,Books,1,401.44,Loyal,401.44
502116,2025-09-16,10317,Notebook,Stationery,1,62.89,Champions,62.89
502116,2025-09-16,10317,Pen Pack,Stationery,1,35.89,Champions,35.89
502116,2025-09-16,10317,Highlighter,Stationery,1,72.07,Champions,72.07
502198,2025-09-16,10328,Baby Diapers,Baby Care,1,548.68,Loyal,548.68
502198,2025-09-16,10328,Baby Wipes,Baby Care,1,193.65,Loyal,193.65
502198,2025-09-16,10328,Baby Lotion,Baby Care,1,242.15,Loyal,242.15
502198,2025-09-16,10328,Tea Pack,Grocery,1,118.43,Loyal,118.43
500171,2025-09-17,10026,Novel,Books,2,254.79,Loyal,509.58
500171,2025-09-17,10026,Exam Guide,Books,1,414.94,Loyal,414.94
500364,2025-09-17,10056,Notebook,Stationery,1,62.23,Champions,62.23
500364,2025-09-17,10056,Pen Pack,Stationery,1,38.9,Champions,38.9
500364,2025-09-17,10056,Highlighter,Stationery,1,70.22,Champions,70.22
500364,2025-09-17,10056,Water Bottle,Lifestyle,1,249.28,Champions,249.28
500805,2025-09-17,10117,Yoga Mat,Fitness,2,635.78,Loyal,1271.56
500805,2025-09-17,10117,Protein Bar,Fitness,1,92.38,Loyal,92.38
500805,2025-09-17,10117,Water Bottle,Lifestyle,1,250.44,Loyal,250.44
500805,2025-09-17,10117,Sugar,Grocery,1,53.0,Loyal,53.0
501122,2025-09-17,10166,Dog Food,Pet Care,1,776.01,Loyal,776.01
501122,2025-09-17,10166,Pet Shampoo,Pet Care,4,215.19,Loyal,860.76
501636,2025-09-17,10239,Notebook,Stationery,1,61.49,Champions,61.49
501636,2025-09-17,10239,Pen Pack,Stationery,1,39.28,Champions,39.28
501636,2025-09-17,10239,Highlighter,Stationery,2,77.48,Champions,154.96
501636,2025-09-17,10239,Dog Food,Pet Care,1,833.02,Champions,833.02
501690,2025-09-17,10250,Coffee Powder,Grocery,1,176.35,Loyal,176.35
501690,2025-09-17,10250,Sugar,Grocery,2,58.38,Loyal,116.76
501690,2025-09-17,10250,Milk,Grocery,1,33.62,Loyal,33.62
502139,2025-09-17,10319,Bread,Grocery,1,44.81,Loyal,44.81
502139,2025-09-17,10319,Butter,Grocery,1,81.55,Loyal,81.55
502139,2025-09-17,10319,Jam,Grocery,1,107.44,Loyal,107.44
502139,2025-09-17,10319,Lunch Box,Lifestyle,2,338.55,Loyal,677.1
502268,2025-09-17,10334,Novel,Books,1,232.29,Champions,232.29
502268,2025-09-17,10334,Exam Guide,Books,2,415.7,Champions,831.4
502304,2025-09-17,10339,Coffee Powder,Grocery,1,189.38,Champions,189.38
502304,2025-09-17,10339,Sugar,Grocery,1,55.4,Champions,55.4
502304,2025-09-17,10339,Milk,Grocery,4,36.52,Champions,146.08
500532,2025-09-18,10078,Coffee Powder,Grocery,1,188.98,Loyal,188.98
500532,2025-09-18,10078,Sugar,Grocery,1,51.02,Loyal,51.02
500532,2025-09-18,10078,Milk,Grocery,1,35.22,Loyal,35.22
500980,2025-09-18,10145,Bread,Grocery,1,41.63,Champions,41.63
500980,2025-09-18,10145,Butter,Grocery,2,103.18,Champions,206.36
500980,2025-09-18,10145,Jam,Grocery,2,116.01,Champions,232.02
500980,2025-09-18,10145,Sugar,Grocery,1,55.98,Champions,55.98
501144,2025-09-18,10168,Lunch Box,Lifestyle,4,361.84,Champions,1447.36
501144,2025-09-18,10168,Water Bottle,Lifestyle,1,246.39,Champions,246.39
501383,2025-09-18,10206,Dog Food,Pet Care,1,875.24,Champions,875.24
501383,2025-09-18,10206,Pet Shampoo,Pet Care,1,256.3,Champions,256.3
501383,2025-09-18,10206,Pen Pack,Stationery,2,40.77,Champions,81.54
501888,2025-09-18,10283,Lunch Box,Lifestyle,1,372.04,Champions,372.04
501888,2025-09-18,10283,Water Bottle,Lifestyle,2,265.38,Champions,530.76
500898,2025-09-19,10133,Tea Pack,Grocery,1,127.3,Loyal,127.3
500898,2025-09-19,10133,Sugar,Grocery,1,53.43,Loyal,53.43
500898,2025-09-19,10133,Milk,Grocery,1,32.16,Loyal,32.16
500945,2025-09-19,10141,Novel,Books,2,249.81,Loyal,499.62
500945,2025-09-19,10141,Exam Guide,Books,1,406.1,Loyal,406.1
501015,2025-09-19,10149,Coffee Powder,Grocery,1,178.96,Loyal,178.96
501015,2025-09-19,10149,Sugar,Grocery,3,58.58,Loyal,175.74
501015,2025-09-19,10149,Milk,Grocery,1,33.42,Loyal,33.42
502004,2025-09-19,10299,Dog Food,Pet Care,1,717.39,Champions,717.39
502004,2025-09-19,10299,Pet Shampoo,Pet Care,1,231.74,Champions,231.74
502086,2025-09-19,10312,Dog Food,Pet Care,1,778.66,Champions,778.66
502086,2025-09-19,10312,Pet Shampoo,Pet Care,2,271.02,Champions,542.04
502308,2025-09-19,10340,Bread,Grocery,2,45.54,New,91.08
502308,2025-09-19,10340,Butter,Grocery,1,101.84,New,101.84
502308,2025-09-19,10340,Jam,Grocery,1,122.84,New,122.84
502308,2025-09-19,10340,Bluetooth Earbuds,Tech,1,1499.96,New,1499.96
500311,2025-09-20,10044,Baby Diapers,Baby Care,3,523.6,Loyal,1570.8
500311,2025-09-20,10044,Baby Wipes,Baby Care,2,180.35,Loyal,360.7
500311,2025-09-20,10044,Baby Lotion,Baby Care,2,228.83,Loyal,457.66
500311,2025-09-20,10044,Butter,Grocery,1,106.74,Loyal,106.74
500764,2025-09-20,10110,Notebook,Stationery,1,59.89,Loyal,59.89
500764,2025-09-20,10110,Pen Pack,Stationery,1,39.87,Loyal,39.87
500764,2025-09-20,10110,Highlighter,Stationery,2,69.53,Loyal,139.06
500764,2025-09-20,10110,Bread,Grocery,4,42.09,Loyal,168.36
501047,2025-09-20,10155,Novel,Books,1,256.17,Loyal,256.17
501047,2025-09-20,10155,Exam Guide,Books,1,430.84,Loyal,430.84
501286,2025-09-20,10190,Tea Pack,Grocery,1,126.87,Champions,126.87
501286,2025-09-20,10190,Sugar,Grocery,1,56.41,Champions,56.41
501286,2025-09-20,10190,Milk,Grocery,1,33.62,Champions,33.62
502322,2025-09-20,10342,Lunch Box,Lifestyle,1,362.61,Champions,362.61
502322,2025-09-20,10342,Water Bottle,Lifestyle,4,273.7,Champions,1094.8
502322,2025-09-20,10342,Baby Diapers,Baby Care,2,551.85,Champions,1103.7
500298,2025-09-21,10042,Bread,Grocery,1,44.58,Champions,44.58
500298,2025-09-21,10042,Butter,Grocery,2,88.41,Champions,176.82
500298,2025-09-21,10042,Jam,Grocery,1,112.01,Champions,112.01
500298,2025-09-21,10042,Notebook,Stationery,1,64.13,Champions,64.13
501384,2025-09-21,10206,Phone Case,Tech,1,303.67,Champions,303.67
501384,2025-09-21,10206,Screen Guard,Tech,2,200.55,Champions,401.1
501384,2025-09-21,10206,USB Cable,Tech,3,201.77,Champions,605.31
501384,2025-09-21,10206,Jam,Grocery,1,101.51,Champions,101.51
501820,2025-09-21,10269,Lunch Box,Lifestyle,2,318.84,Loyal,637.68
501820,2025-09-21,10269,Water Bottle,Lifestyle,2,235.79,Loyal,471.58
501820,2025-09-21,10269,Baby Wipes,Baby Care,1,176.56,Loyal,176.56
502208,2025-09-21,10329,Coffee Powder,Grocery,1,172.02,Loyal,172.02
502208,2025-09-21,10329,Sugar,Grocery,1,50.3,Loyal,50.3
502208,2025-09-21,10329,Milk,Grocery,1,37.07,Loyal,37.07
502208,2025-09-21,10329,Phone Case,Tech,1,293.79,Loyal,293.79
502254,2025-09-21,10333,Baby Diapers,Baby Care,1,569.18,Champions,569.18
502254,2025-09-21,10333,Baby Wipes,Baby Care,1,165.77,Champions,165.77
502254,2025-09-21,10333,Baby Lotion,Baby Care,2,226.71,Champions,453.42
500257,2025-09-22,10037,Dog Food,Pet Care,1,739.98,Champions,739.98
500257,2025-09-22,10037,Pet Shampoo,Pet Care,1,215.54,Champions,215.54
500257,2025-09-22,10037,Sugar,Grocery,1,56.8,Champions,56.8
500674,2025-09-22,10099,Coffee Powder,Grocery,3,173.68,Champions,521.04
500674,2025-09-22,10099,Sugar,Grocery,1,57.82,Champions,57.82
500674,2025-09-22,10099,Milk,Grocery,3,35.94,Champions,107.82
501004,2025-09-22,10148,Tea Pack,Grocery,2,119.16,Champions,238.32
501004,2025-09-22,10148,Sugar,Grocery,1,52.31,Champions,52.31
501004,2025-09-22,10148,Milk,Grocery,2,34.49,Champions,68.98
501893,2025-09-22,10284,Dog Food,Pet Care,1,778.89,New,778.89
501893,2025-09-22,10284,Pet Shampoo,Pet Care,1,276.27,New,276.27
502236,2025-09-22,10332,Notebook,Stationery,2,61.47,Champions,122.94
502236,2025-09-22,10332,Pen Pack,Stationery,2,39.01,Champions,78.02
502236,2025-09-22,10332,Highlighter,Stationery,2,75.82,Champions,151.64
500336,2025-09-23,10049,Coffee Powder,Grocery,1,180.47,Loyal,180.47
500336,2025-09-23,10049,Sugar,Grocery,3,53.24,Loyal,159.72
500336,2025-09-23,10049,Milk,Grocery,1,35.19,Loyal,35.19
500336,2025-09-23,10049,Protein Bar,Fitness,1,94.69,Loyal,94.69
500754,2025-09-23,10109,Coffee Powder,Grocery,1,175.35,Champions,175.35
500754,2025-09-23,10109,Sugar,Grocery,1,54.71,Champions,54.71
500754,2025-09-23,10109,Milk,Grocery,1,37.28,Champions,37.28
501023,2025-09-23,10151,Notebook,Stationery,1,65.72,Loyal,65.72
501023,2025-09-23,10151,Pen Pack,Stationery,2,36.03,Loyal,72.06
501023,2025-09-23,10151,Highlighter,Stationery,1,71.83,Loyal,71.83
501023,2025-09-23,10151,Pet Shampoo,Pet Care,1,241.91,Loyal,241.91
501081,2025-09-23,10160,Dog Food,Pet Care,2,743.21,Loyal,1486.42
501081,2025-09-23,10160,Pet Shampoo,Pet Care,2,232.04,Loyal,464.08
501081,2025-09-23,10160,Protein Bar,Fitness,2,83.21,Loyal,166.42
501618,2025-09-23,10237,Novel,Books,1,238.27,Champions,238.27
501618,2025-09-23,10237,Exam Guide,Books,1,418.19,Champions,418.19
501618,2025-09-23,10237,Milk,Grocery,1,36.89,Champions,36.89
501894,2025-09-23,10284,Baby Diapers,Baby Care,1,585.74,New,585.74
501894,2025-09-23,10284,Baby Wipes,Baby Care,1,199.11,New,199.11
501894,2025-09-23,10284,Baby Lotion,Baby Care,1,228.88,New,228.88
502140,2025-09-23,10319,Dog Food,Pet Care,4,754.76,Loyal,3019.04
502140,2025-09-23,10319,Pet Shampoo,Pet Care,1,243.6,Loyal,243.6
500055,2025-09-24,10006,Tea Pack,Grocery,1,122.14,Champions,122.14
500055,2025-09-24,10006,Sugar,Grocery,1,51.95,Champions,51.95
500055,2025-09-24,10006,Milk,Grocery,1,36.06,Champions,36.06
500533,2025-09-24,10078,Novel,Books,4,231.52,Loyal,926.08
500533,2025-09-24,10078,Exam Guide,Books,1,457.12,Loyal,457.12
500861,2025-09-24,10128,Tea Pack,Grocery,2,123.02,Champions,246.04
500861,2025-09-24,10128,Sugar,Grocery,1,51.4,Champions,51.4
500861,2025-09-24,10128,Milk,Grocery,2,34.52,Champions,69.04
501082,2025-09-24,10160,Phone Case,Tech,1,308.01,Loyal,308.01
501082,2025-09-24,10160,Screen Guard,Tech,1,199.72,Loyal,199.72
501082,2025-09-24,10160,USB Cable,Tech,1,164.36,Loyal,164.36
501275,2025-09-24,10189,Coffee Powder,Grocery,1,161.62,Loyal,161.62
501275,2025-09-24,10189,Sugar,Grocery,1,58.66,Loyal,58.66
501275,2025-09-24,10189,Milk,Grocery,2,35.74,Loyal,71.48
501653,2025-09-24,10243,Baby Diapers,Baby Care,1,541.44,Loyal,541.44
